player_id,league,appearances,matches_started,minutes_played,goals,assists,expected_goals,expected_assists,rating,total_shots,shots_on_target,yellow_cards,red_cards,tackles,interceptions,saves
576276,LaLiga,27,27,2316,1,1,0.8269,0.17886165,6.6518518518519,12,4,9,0,23,25,0
949707,LaLiga,29,28,2473,1,2,0.9607,1.44925238,6.851724137931,21,4,3,0,94,18,0
53739,LaLiga,24,22,1764,1,1,0.686,1.17052717,6.5791666666667,8,3,5,0,35,31,0
1918369,LaLiga,7,4,429,0,0,0.2136,0.45940777,6.4857142857143,3,1,1,0,14,3,0
1895197,LaLiga,1,0,26,0,0,,0.00485181,6.4,0,0,0,0,3,0,0
604258,LaLiga,30,30,2700,0,0,,0.09023257,7.23,0,0,2,0,0,0,94
1145642,LaLiga,31,28,2399,5,2,5.4204,2.37666936,6.7838709677419,74,28,3,0,20,9,0
37318,LaLiga,30,28,2371,16,0,13.1,1.41394959,6.95,80,32,2,0,17,5,0
997280,LaLiga,29,5,808,5,0,5.2244,1.03191619,6.7241379310345,28,17,1,1,14,7,0
1086346,LaLiga,5,1,163,1,0,0.6042,0.49987875,7.02,2,1,1,0,1,2,0
591132,LaLiga,21,2,361,1,2,0.505,0.71223883,6.6095238095238,4,2,3,0,5,2,0
980383,LaLiga,8,4,364,0,2,0.1177,0.76474089,6.775,4,0,0,0,2,0,0
985329,LaLiga,24,21,1790,0,2,1.6264,2.7316159,6.8666666666667,28,4,5,0,34,9,0
260031,LaLiga,28,22,1785,2,5,1.6163,4.30192195,6.8392857142857,22,7,5,0,43,13,0
976141,LaLiga,29,28,2450,0,4,1.7964,2.71835344,6.851724137931,18,3,8,0,43,17,0
187313,LaLiga,28,26,1925,0,1,1.1543,0.67375391,6.7692307692308,19,5,6,0,30,23,0
149370,LaLiga,20,10,990,0,1,0.3932,1.2752017,6.875,11,2,2,0,14,9,0
1119586,LaLiga,15,6,769,0,0,0.3281,0.25635554,6.7133333333333,8,3,4,0,12,10,0
1399702,LaLiga,13,2,318,1,0,0.428,0.09708864,6.64,3,1,1,1,6,4,0
1067582,LaLiga,23,22,1915,1,1,0.6094,0.92110323,6.8782608695652,6,2,5,0,51,12,0
825133,LaLiga,19,15,1378,0,1,0.166,2.15821694,6.8473684210526,4,1,2,0,39,25,0
900792,LaLiga,29,29,2533,2,2,2.3139,1.02197705,6.8965517241379,14,2,10,1,31,31,0
842419,LaLiga,24,23,1936,1,1,0.4302,1.51049297,6.6583333333333,12,3,4,1,36,34,0
1010165,LaLiga,23,15,1448,1,0,0.6348,1.17401333,6.7521739130435,11,3,5,1,30,15,0
944225,LaLiga,26,15,1456,0,1,0.292,0.80880051,6.68,3,0,3,0,29,15,0
897902,LaLiga,15,7,660,0,0,0.3909,0.22717999,6.6333333333333,1,0,1,0,4,4,0
1495856,LaLiga,6,2,196,0,0,,0.01597319,6.45,0,0,0,1,3,2,0
294377,LaLiga,31,31,2790,0,0,,0.07173191,7.0967741935484,0,0,3,0,0,0,103
1392592,LaLiga,31,20,1955,6,2,7.3589,2.34359558,6.5967741935484,49,20,3,0,8,5,0
877037,LaLiga,7,5,356,0,2,0.3721,0.57808227,6.5857142857143,8,2,3,0,6,3,0
84972,LaLiga,30,14,1439,6,1,6.3929,2.16194175,6.7,48,22,3,0,10,5,0
758664,LaLiga,18,4,566,1,0,0.7811,0.08292357,6.5111111111111,8,3,1,2,10,4,0
891511,LaLiga,10,8,678,2,0,3.4729,0.82551144,6.5888888888889,15,9,2,0,4,3,0
877262,LaLiga,29,25,1980,1,6,1.8985,6.02305421,7.0448275862069,33,9,7,0,38,17,0
175185,LaLiga,27,21,1666,6,0,6.3712,2.12846694,6.737037037037,54,19,5,1,28,13,0
1063015,LaLiga,30,24,2037,1,4,2.1877,3.59226135,6.7333333333333,29,9,4,1,49,16,0
826010,LaLiga,28,25,1971,2,1,0.7561,1.92712619,6.7285714285714,16,5,8,0,34,21,0
1088565,LaLiga,23,8,775,1,1,0.957,0.97857212,6.6590909090909,9,3,0,0,19,9,0
1064009,LaLiga,30,22,2095,0,1,0.6773,0.55092979,6.6466666666667,15,1,5,0,43,24,0
1019236,LaLiga,22,8,790,1,0,1.7874,1.30534357,6.5954545454545,20,5,1,0,7,5,0
1099344,LaLiga,8,1,126,0,0,0.1521,0.15609837,6.4625,3,0,1,0,4,0,0
1396048,LaLiga,29,29,2580,5,2,2.2804,2.84077,6.9034482758621,29,8,4,0,82,32,0
81992,LaLiga,30,30,2700,3,0,2.4348,1.49124491,6.7966666666667,34,9,2,0,35,22,0
1129360,LaLiga,17,14,1210,0,1,0.128,0.18744436,6.7764705882353,3,1,5,0,26,10,0
857205,LaLiga,22,19,1686,0,0,1.7147,0.10410561,6.8545454545455,11,1,4,0,25,23,0
1068891,LaLiga,10,2,253,0,0,,0.33498743,6.4333333333333,0,0,2,0,2,2,0
934351,LaLiga,11,1,218,1,0,0.72,0.00582895,6.8111111111111,2,1,0,0,4,1,0
1021165,LaLiga,16,4,547,0,1,0.0783,1.01998691,6.70625,5,0,2,0,6,9,0
94527,LaLiga,31,31,2790,0,0,,0.13977742,7.0741935483871,0,0,0,0,3,0,107
1520799,LaLiga,9,2,273,1,0,1.0977,0.11892559,6.4777777777778,8,4,1,0,1,1,0
605672,LaLiga,28,22,1828,7,1,8.6916,1.65669252,6.5428571428571,63,25,3,1,12,9,0
1430667,LaLiga,11,1,162,0,0,0.8149,0.30136815,6.47,8,4,2,0,2,0,0
1550822,LaLiga,1,0,33,0,0,0.0683,0.00403702,6.4,1,0,0,0,0,0,0
1085400,LaLiga,21,16,1427,4,2,4.7982,4.70016109,6.9380952380952,40,13,1,0,13,6,0
783374,LaLiga,23,19,1670,2,4,4.7624,2.12283426,6.5782608695652,47,15,1,0,8,4,0
966801,LaLiga,24,21,1641,3,0,6.1253,1.36108888,6.5,43,14,4,1,16,3,0
592012,LaLiga,26,22,1882,2,3,3.944,5.27210452,6.6615384615385,39,19,4,0,23,11,0
1495844,LaLiga,30,29,2435,2,0,1.4741,2.14229007,6.8166666666667,32,9,3,0,60,43,0
96365,LaLiga,28,25,1838,1,1,0.7042,2.34883487,6.9928571428571,19,2,9,0,50,16,0
944165,LaLiga,25,7,926,5,1,3.4786,1.38996493,6.652,15,8,1,0,10,7,0
1391375,LaLiga,20,7,638,1,1,1.536,0.92708708,6.5421052631579,14,3,1,0,10,0,0
2110897,LaLiga,22,7,851,1,0,0.4078,0.48243675,6.6909090909091,11,3,5,0,31,17,0
1012409,LaLiga,2,1,85,0,0,0.0269,0.01312705,6.55,1,0,1,0,3,2,0
1953923,LaLiga,7,2,199,0,1,0.2664,0.16925573,6.4857142857143,4,1,0,0,3,1,0
359742,LaLiga,20,1,415,0,0,0.1287,0.17171616,6.5947368421053,2,0,0,0,16,9,0
1019318,LaLiga,14,4,345,1,0,0.6663,0.90169569,6.6333333333333,15,3,0,0,5,2,0
1425060,LaLiga,2,0,36,0,0,0.0288,0.00264323,6.45,1,0,1,0,0,0,0
149734,LaLiga,20,19,1670,0,1,1.6105,0.30304958,6.91,14,5,2,0,21,19,0
910978,LaLiga,26,25,2278,1,0,1.1387,0.78170779,6.6884615384615,14,5,8,1,49,31,0
1398511,LaLiga,9,6,593,0,0,0.0188,0.36836126,6.3777777777778,1,0,1,0,12,13,0
84531,LaLiga,27,26,2295,0,4,0.4162,3.32352005,6.9555555555556,19,4,4,0,35,30,0
959872,LaLiga,17,16,1449,1,0,1.0141,0.51088079,6.7705882352941,12,3,4,0,21,26,0
807648,LaLiga,1,1,64,0,0,,0.0213208,6.9,0,0,0,0,1,0,0
910267,LaLiga,24,13,1425,0,1,0.1186,1.25655659,6.6833333333333,3,0,3,0,21,18,0
866810,LaLiga,17,10,862,0,1,0.2484,0.81598437,6.6176470588235,5,1,3,0,25,7,0
801837,LaLiga,10,8,570,0,0,0.1287,0.17045072,6.2888888888889,3,1,2,2,15,4,0
797291,LaLiga,31,31,2790,0,0,,0.11388814,6.9096774193548,0,0,1,0,1,0,88
976374,LaLiga,27,27,1960,9,1,8.5154,1.2943026,6.6444444444444,27,18,4,0,5,3,0
32048,LaLiga,14,1,249,3,0,3.7092,0.0137498,6.6461538461538,8,6,2,0,4,1,0
826013,LaLiga,9,0,194,0,0,0.2531,0.29754856,6.4333333333333,5,1,0,0,1,1,0
218616,LaLiga,10,4,473,0,0,1.3565,0.56702944,6.5,9,5,1,0,4,2,0
1482463,LaLiga,2,0,19,0,0,,0.005217,6.45,0,0,1,0,0,0,0
1482424,LaLiga,10,2,324,1,1,1.1203,0.43280634,6.82,12,3,3,0,5,1,0
991421,LaLiga,17,13,1187,4,2,1.9045,2.7669033,7.2117647058824,36,13,6,0,16,14,0
35612,LaLiga,25,23,2002,1,2,2.3245,1.06298864,6.828,19,5,1,1,29,25,0
361790,LaLiga,2,1,41,0,0,0.0884,0.07686925,6.6,2,1,0,0,0,0,0
191182,LaLiga,21,12,1076,3,1,1.8808,1.31780222,6.7047619047619,16,8,2,0,17,3,0
319735,LaLiga,25,24,2021,5,4,5.0283,2.9575039,6.932,34,15,2,0,26,15,0
910026,LaLiga,24,17,1389,0,3,1.7587,2.49260552,6.5375,20,5,4,0,28,9,0
1860172,LaLiga,5,0,64,0,0,,0.00484921,6.36,0,0,0,1,0,1,0
973699,LaLiga,29,24,2098,0,1,0.837,1.21463718,6.8448275862069,11,4,3,1,54,12,0
835484,LaLiga,21,15,1237,1,0,0.5279,0.86339361,6.8190476190476,12,3,3,0,27,12,0
1391616,LaLiga,25,11,1049,2,1,2.3928,1.0024437,6.708,34,11,3,1,20,2,0
1485300,LaLiga,29,28,2508,1,1,1.0704,0.35887335,6.8965517241379,14,2,6,1,39,22,0
44864,LaLiga,28,27,2377,0,0,0.0937,1.06802098,7.0178571428571,3,1,1,0,51,36,0
1084081,LaLiga,28,26,2118,1,2,0.896,1.35475487,6.8535714285714,14,1,6,0,57,35,0
294593,LaLiga,25,22,2051,0,3,1.479,1.68700509,6.684,15,4,4,0,30,21,0
1002347,LaLiga,19,7,738,0,1,0.4992,0.89447673,6.7631578947368,7,4,1,1,17,9,0
135116,LaLiga,4,2,203,0,0,0.572,0.01775983,6.4666666666667,1,1,0,0,2,0,0
1632454,LaLiga,28,16,1657,1,1,0.8618,0.84830252,6.6535714285714,7,2,4,0,40,5,0
88625,LaLiga,2,2,180,0,0,,0.00033356,6.7,0,0,0,0,0,0,4
164343,LaLiga,28,28,2473,0,0,,0.02491958,7.1321428571429,0,0,4,1,1,0,104
1521733,LaLiga,2,1,136,0,0,,0.0011606,7.1,0,0,0,0,0,0,4
900003,LaLiga,29,27,2066,10,1,9.5491,2.33425997,6.9551724137931,52,23,3,0,24,7,0
981604,LaLiga,19,8,814,1,0,2.0846,0.17558508,6.4388888888889,15,6,1,0,4,1,0
1131581,LaLiga,7,5,327,0,0,0.9977,0.20234488,6.3,4,1,1,0,9,0,0
932764,LaLiga,10,1,211,1,0,0.881,0.07497567,6.58,7,1,1,0,2,0,0
910024,LaLiga,16,4,494,0,0,1.0932,0.65029628,6.4666666666667,11,4,2,1,3,2,0
1089108,LaLiga,18,8,775,0,0,1.7689,0.85623641,6.6222222222222,20,6,3,0,23,2,0
913679,LaLiga,22,15,1494,2,0,2.8361,0.28856228,6.9590909090909,15,7,5,2,42,23,0
899982,LaLiga,29,25,2104,3,3,4.8971,3.68960632,6.7413793103448,43,13,9,0,29,3,0
345111,LaLiga,31,22,2060,4,5,6.5044,5.23590241,6.7741935483871,47,19,3,0,27,13,0
900669,LaLiga,28,17,1512,0,0,1.4048,0.90971238,6.525,36,5,2,0,32,3,0
21949,LaLiga,6,0,73,0,0,0.1663,0.32275288,6.5833333333333,1,1,2,0,3,0,0
588566,LaLiga,22,16,1313,0,3,0.8086,1.30999676,6.7857142857143,19,4,4,1,23,17,0
966637,LaLiga,25,10,1106,2,1,1.662,1.16866769,6.576,15,8,4,0,14,2,0
900008,LaLiga,27,21,1735,1,0,1.0089,1.02430554,6.8296296296296,13,4,3,1,58,20,0
326471,LaLiga,22,11,883,0,1,0.3032,1.17349012,6.5714285714286,11,5,4,0,20,6,0
2198232,LaLiga,3,0,11,0,0,,0.07388977,6.7,0,0,0,0,0,0,0
965031,LaLiga,28,27,2403,0,3,2.0208,3.88218469,6.8678571428571,26,8,8,0,58,35,0
1458073,LaLiga,19,18,1468,2,0,1.5789,0.06709551,6.6631578947368,11,3,5,2,20,18,0
88528,LaLiga,31,31,2781,0,1,1.6074,0.34772084,7.0032258064516,43,13,5,0,57,39,0
850035,LaLiga,10,7,491,0,0,0.3808,0.01541862,6.68,3,1,1,0,12,8,0
152446,LaLiga,11,3,343,0,0,0.3289,0.24513486,6.72,2,0,2,0,8,4,0
542634,LaLiga,24,11,1156,2,0,1.5706,1.91190166,6.7454545454545,18,8,2,0,37,13,0
1010421,LaLiga,27,24,2218,1,2,0.614,2.96835374,6.8296296296296,18,3,4,1,45,27,0
1120947,LaLiga,7,1,270,0,0,0.049,0.01803956,6.2714285714286,1,0,0,0,4,3,0
358910,LaLiga,30,30,2700,0,0,,0.09979587,6.9866666666667,0,0,4,0,1,0,82
965832,LaLiga,1,1,90,0,0,,0.00057328,6.3,0,0,0,0,0,0,1
962029,LaLiga,25,14,1241,1,2,3.935,1.45201707,6.6,33,9,1,0,19,4,0
827064,LaLiga,28,18,1580,3,2,4.6052,3.06422303,6.7857142857143,35,14,0,0,12,1,0
754710,LaLiga,18,7,734,1,2,1.8385,1.37750316,6.6333333333333,18,4,3,0,4,1,0
909119,LaLiga,30,18,1655,9,0,7.049,0.79659028,6.7266666666667,30,12,5,0,13,3,0
909966,LaLiga,20,8,901,5,1,5.4421,1.61534897,6.82,36,16,4,0,9,10,0
873947,LaLiga,12,3,283,0,1,0.2105,0.36788855,6.5727272727273,8,1,0,0,7,4,0
609752,LaLiga,9,7,678,2,0,0.4635,0.3440793,7.1777777777778,9,2,2,0,25,4,0
1122610,LaLiga,29,19,1578,1,3,1.7376,1.70938223,6.6714285714286,18,6,3,0,23,21,0
826948,LaLiga,24,20,1725,2,0,3.5,2.03486154,7.0260869565217,22,3,3,0,49,17,0
998950,LaLiga,27,15,1375,3,0,2.2931,1.39388898,6.6592592592593,23,7,2,0,13,8,0
845693,LaLiga,19,11,1002,0,1,0.5929,1.81390109,6.9444444444444,9,3,0,0,22,10,0
900433,LaLiga,30,25,2113,2,5,1.8828,4.0069515,6.8133333333333,35,4,1,0,29,16,0
857482,LaLiga,20,13,1157,0,3,0.8212,1.78316615,6.76,16,2,3,0,17,8,0
344751,LaLiga,19,7,775,1,1,0.365,0.80632761,6.8333333333333,6,2,2,0,12,7,0
797306,LaLiga,8,7,544,1,0,0.5319,0.073605,6.8142857142857,4,3,3,0,8,10,0
227922,LaLiga,27,26,2055,1,1,0.7695,1.71053256,6.5296296296296,12,3,6,1,56,16,0
996928,LaLiga,25,22,1967,0,0,0.3081,0.10563775,6.7,8,1,6,0,33,20,0
892521,LaLiga,8,8,655,0,0,0.213,0.36448009,6.7,5,0,2,0,17,7,0
851282,LaLiga,21,16,1356,0,1,0.3511,1.86084189,6.5285714285714,5,1,4,0,29,16,0
814023,LaLiga,14,12,1089,2,0,1.1305,0.23460093,6.8214285714286,9,3,2,0,23,18,0
151138,LaLiga,15,12,1157,0,0,0.5715,0.27053974,6.38,6,1,1,0,15,8,0
913695,LaLiga,21,19,1768,0,0,1.5385,0.61313058,6.6238095238095,13,0,5,0,26,22,0
996929,LaLiga,18,5,754,0,0,0.3039,0.32873223,6.6444444444444,8,2,2,0,20,2,0
1167704,LaLiga,1,0,12,0,0,,0.00107744,6.7,0,0,0,0,1,0,0
1014412,LaLiga,18,18,1620,0,0,,0.01880043,6.9111111111111,0,0,1,0,2,0,54
97951,LaLiga,13,13,1170,0,0,,0.02045914,6.9692307692308,0,0,0,0,1,0,30
310874,LaLiga,30,29,2504,21,1,15.3688,0.85416217,7.1333333333333,91,41,3,1,8,2,0
1000150,LaLiga,6,3,291,0,2,0.081,0.32650517,6.5666666666667,3,3,2,0,0,0,0
1170693,LaLiga,29,19,1710,2,3,5.0949,0.90152823,6.6586206896552,33,14,2,0,29,12,0
146852,LaLiga,11,0,107,0,0,0.7554,0.11500551,6.5,3,1,0,0,0,0,0
1082981,LaLiga,28,13,1149,3,3,1.1212,2.20872061,6.7607142857143,15,8,3,0,12,7,0
1939173,LaLiga,24,17,1510,1,4,1.9759,1.98302727,6.5916666666667,27,12,0,1,13,6,0
988351,LaLiga,28,25,2193,5,1,2.4283,0.84825249,6.9178571428571,27,11,9,0,51,22,0
309546,LaLiga,16,6,519,1,0,1.1087,0.93876894,6.56875,9,2,2,0,8,1,0
110783,LaLiga,31,23,2103,1,4,1.9061,3.79754483,6.8709677419355,30,9,3,0,21,21,0
255999,LaLiga,24,20,1756,1,2,0.1355,0.27444048,6.7791666666667,3,2,4,0,38,29,0
826004,LaLiga,25,16,1296,2,0,1.7449,0.92221424,6.768,9,3,2,1,41,14,0
949722,LaLiga,26,9,1003,0,0,0.4017,0.80980791,6.5423076923077,6,3,2,1,17,11,0
1484974,LaLiga,2,0,46,0,0,,0.00870359,6.45,0,0,0,0,0,0,0
1162309,LaLiga,14,1,200,0,0,0.3075,0.13913213,6.4833333333333,4,1,0,0,4,0,0
1905699,LaLiga,2,0,16,0,0,,0.02471319,6.75,0,0,0,0,0,0,0
344847,LaLiga,30,25,2324,0,3,0.4884,2.61635951,6.7133333333333,15,2,5,0,48,19,0
788216,LaLiga,25,24,2137,1,1,0.4073,1.17197887,6.952,7,1,9,0,52,31,0
893642,LaLiga,8,5,438,0,0,0.0986,0.03598048,6.625,3,0,1,0,3,2,0
807116,LaLiga,23,23,2033,0,1,0.5448,0.57097538,6.9478260869565,12,1,4,0,25,16,0
300522,LaLiga,30,30,2700,0,0,0.7434,0.2668056,6.6233333333333,14,7,5,0,33,17,0
879543,LaLiga,16,8,654,1,0,0.3014,0.30805831,6.50625,4,2,2,0,18,6,0
828239,LaLiga,9,6,475,0,1,,0.43812877,6.4625,0,0,3,0,8,5,0
1513896,LaLiga,8,6,569,0,0,0.2953,0.0614706,6.7,3,0,2,0,7,6,0
996903,LaLiga,5,5,450,0,0,,0.01640362,7.06,0,0,1,0,0,0,15
1131909,LaLiga,26,26,2340,0,0,,0.07120393,7.0269230769231,0,0,4,0,1,1,89
34120,LaLiga,22,10,1077,3,1,2.6459,1.47560209,6.6045454545455,21,7,1,0,17,4,0
946381,LaLiga,26,18,1749,8,3,9.6194,0.98235192,6.6730769230769,54,27,1,0,5,0,0
875890,LaLiga,22,4,713,1,1,1.2959,0.63684968,6.8,17,2,0,0,13,4,0
268903,LaLiga,6,5,454,1,0,0.3922,0.08468909,6.6833333333333,4,1,1,0,2,1,0
1018190,LaLiga,23,13,1173,4,0,5.0233,0.47040016,6.504347826087,34,13,4,1,14,6,0
872919,LaLiga,17,14,1152,3,5,2.364,1.83204795,6.7705882352941,27,6,1,0,13,6,0
799054,LaLiga,27,23,1800,5,1,1.7045,1.22305638,6.7888888888889,17,8,3,0,32,18,0
960006,LaLiga,27,25,2153,1,2,0.7634,1.39207006,6.7814814814815,12,2,10,0,47,35,0
68332,LaLiga,27,22,2040,2,0,0.9845,0.37217685,6.7222222222222,22,6,8,0,31,20,0
328145,LaLiga,12,2,320,0,0,0.2532,0.89250676,6.7,7,0,1,0,6,1,0
859021,LaLiga,25,19,1597,1,0,1.1401,0.4788675,6.7086956521739,17,5,6,0,35,18,0
1010655,LaLiga,26,22,1839,0,3,0.7679,2.76726857,6.6269230769231,13,1,3,1,54,10,0
997033,LaLiga,22,11,914,2,1,0.9674,0.71756013,6.8047619047619,14,6,8,0,11,1,0
591750,LaLiga,3,0,22,0,0,,0.00520519,6.35,0,0,1,1,0,0,0
1534422,LaLiga,14,9,960,1,3,0.9417,1.04172031,6.7428571428571,10,4,1,0,17,4,0
1142094,LaLiga,7,1,215,0,0,0.0497,0.21921606,6.6285714285714,2,0,2,0,3,0,0
21555,LaLiga,15,15,1038,0,1,0.0096,0.54362024,6.9,1,0,4,0,25,22,0
818986,LaLiga,23,19,1582,0,1,0.4185,2.86222063,6.7363636363636,4,2,6,0,67,19,0
1003007,LaLiga,12,8,648,0,0,0.4826,0.03576385,6.475,9,0,5,1,14,4,0
840951,LaLiga,13,11,943,0,0,0.7073,0.07020195,6.6461538461538,10,2,2,1,13,5,0
1015240,LaLiga,28,23,2045,1,3,0.6151,1.17359477,6.6642857142857,17,3,10,0,55,32,0
1097719,LaLiga,19,17,1578,1,0,0.8739,0.33103145,7.0210526315789,11,6,1,0,40,32,0
941464,LaLiga,1,0,9,0,0,,0.0006656,6.7,0,0,0,0,0,0,0
252815,LaLiga,4,4,298,0,0,,0.00772347,6.625,0,0,0,0,5,3,0
1428699,LaLiga,13,8,821,0,0,0.2673,0.12985306,6.9307692307692,5,1,3,0,17,12,0
138149,LaLiga,27,27,2430,0,0,,0.03540282,6.9777777777778,0,0,2,0,0,1,77
22209,LaLiga,4,4,360,0,0,,0.00475282,6.65,0,0,1,0,0,0,9
175753,LaLiga,10,3,295,0,0,0.2366,0.19745068,6.36,6,3,1,0,4,0,0
814385,LaLiga,25,19,1797,11,1,8.9816,1.61263786,6.812,58,20,2,1,32,7,0
831253,LaLiga,30,25,2135,8,3,7.5719,1.39903549,6.94,74,25,1,0,24,4,0
1084043,LaLiga,3,2,178,1,0,0.7675,0.01762656,6.5666666666667,4,2,0,0,2,1,0
1639543,LaLiga,6,0,76,0,0,0.2235,0.00735857,6.52,1,1,0,0,3,0,0
855832,LaLiga,29,29,2501,1,2,0.8939,1.31965823,6.8758620689655,32,11,7,0,79,48,0
794937,LaLiga,31,22,1883,0,4,2.5727,3.0199777,6.5612903225806,27,5,4,0,35,10,0
1082968,LaLiga,24,9,1014,1,1,2.0704,2.08762873,6.695652173913,28,9,5,0,30,10,0
138383,LaLiga,23,11,1091,1,2,0.8313,1.33741316,6.7347826086957,6,3,6,0,19,6,0
1046796,LaLiga,17,13,731,0,0,0.1321,0.40224848,6.6823529411765,5,1,2,0,25,6,0
873717,LaLiga,9,3,255,0,0,0.2303,0.20638603,6.6333333333333,3,2,0,1,10,2,0
1084381,LaLiga,30,24,1903,1,1,3.9885,1.16517248,6.69,43,12,5,0,40,18,0
788141,LaLiga,21,10,821,0,0,1.381,0.24616926,6.4263157894737,10,3,1,0,16,5,0
891931,LaLiga,21,2,617,1,0,0.2031,0.32851371,6.6428571428571,4,1,2,1,12,7,0
1513222,LaLiga,9,7,669,1,1,0.6475,1.20328632,6.7111111111111,7,3,2,0,11,6,0
1122588,LaLiga,1,0,1,0,0,,0.00084815,0,0,0,0,0,0,0,0
1403364,LaLiga,22,12,1213,0,1,0.7757,2.01523112,6.655,10,2,6,0,14,10,0
879875,LaLiga,10,8,792,0,0,0.3487,0.06993259,6.62,8,4,3,0,13,7,0
896073,LaLiga,29,29,2609,1,0,0.9519,0.39094313,6.7344827586207,16,4,2,0,48,35,0
235648,LaLiga,30,30,2638,0,0,0.4534,1.70102385,6.71,7,2,5,0,58,38,0
934383,LaLiga,21,20,1725,0,0,0.2983,0.30440386,6.7714285714286,4,1,4,1,36,11,0
999178,LaLiga,2,0,11,0,0,,,6.4,0,0,0,0,2,1,0
985726,LaLiga,23,18,1611,0,3,0.67,1.37182315,6.4363636363636,9,1,6,1,23,7,0
369004,LaLiga,31,31,2790,0,0,,0.12795231,7.0129032258065,0,0,2,0,2,0,82
1154587,LaLiga,27,19,1720,5,4,6.9798,2.31378857,6.9148148148148,59,18,1,0,16,2,0
190159,LaLiga,24,16,1374,7,0,7.3591,1.02813117,6.804347826087,40,19,2,0,8,2,0
825754,LaLiga,26,20,1748,8,0,7.6763,1.11330028,6.7,67,35,4,0,16,5,0
1518971,LaLiga,7,0,106,1,0,0.3025,0.44767474,6.86,5,2,0,0,4,1,0
605374,LaLiga,6,6,496,1,0,0.4627,0.47013383,6.85,5,1,1,0,15,4,0
2216007,LaLiga,1,0,14,0,1,,0.0694455,6.6,0,0,0,0,1,0,0
1126447,LaLiga,7,4,357,1,0,0.8507,0.5719522,6.8857142857143,11,4,1,0,7,1,0
1117026,LaLiga,11,1,217,0,0,0.068,0.04854422,6.6,1,0,0,1,6,5,0
848512,LaLiga,17,11,765,1,0,1.0098,0.55754134,6.5529411764706,14,2,2,0,12,4,0
286167,LaLiga,30,30,2655,2,2,1.9108,2.55592421,7.2166666666667,20,8,7,0,65,22,0
914765,LaLiga,5,1,144,0,0,,0.1906978,6.7,0,0,1,0,5,0,0
962710,LaLiga,30,28,2400,4,4,2.4395,4.20677971,6.9733333333333,24,8,3,0,45,16,0
1100646,LaLiga,23,14,1253,2,5,0.8371,2.41239175,6.8173913043478,12,4,2,0,17,2,0
1014595,LaLiga,29,24,2027,1,1,0.108,0.47484476,6.8206896551724,2,1,2,0,42,37,0
1092515,LaLiga,9,3,289,0,0,0.117,0.20712071,6.4555555555556,2,0,1,1,2,1,0
808955,LaLiga,15,4,495,0,2,0.259,1.87528564,6.7357142857143,3,1,2,0,7,3,0
1402908,LaLiga,9,5,328,1,2,0.5487,0.17712844,6.7222222222222,10,4,0,0,8,5,0
988672,LaLiga,29,26,2355,0,0,0.4865,0.5901705,6.8275862068966,8,2,6,1,61,42,0
1542721,LaLiga,6,4,263,0,0,0.0964,0.02936347,6.5333333333333,1,0,1,0,10,4,0
928672,LaLiga,22,6,893,1,1,0.5143,1.55845057,6.5190476190476,10,3,4,0,30,10,0
855831,LaLiga,24,19,1802,0,0,0.3542,0.57242402,6.8375,6,2,6,1,54,19,0
141832,LaLiga,22,20,1610,0,2,0.6564,1.11428131,6.8636363636364,9,2,3,1,30,24,0
827504,LaLiga,28,16,1467,0,0,0.6371,0.27140833,6.662962962963,8,0,2,0,36,12,0
1094758,LaLiga,15,5,491,1,0,0.3822,0.07084825,6.5785714285714,5,2,2,0,11,6,0
794949,LaLiga,16,16,1440,0,0,,0.19362111,7.19375,0,0,0,0,0,0,55
556884,LaLiga,15,15,1350,0,0,,0.08413776,7.5,0,0,1,0,0,1,48
976104,LaLiga,27,22,1937,9,1,7.889,1.72229971,6.9814814814815,45,21,3,3,41,11,0
1018547,LaLiga,7,0,97,0,0,0.3984,0.01368126,6.5166666666667,3,1,1,0,2,0,0
1086128,LaLiga,15,2,311,0,1,1.2118,0.04378832,6.4642857142857,8,2,0,0,1,1,0
17651,LaLiga,21,4,640,0,1,0.3601,1.51239027,6.775,7,1,1,1,11,1,0
942836,LaLiga,30,17,1638,0,3,1.5087,2.97803233,6.84,30,7,1,0,32,6,0
905639,LaLiga,22,18,1469,0,0,0.3251,0.19685209,6.6227272727273,8,2,3,0,31,14,0
1008037,LaLiga,29,24,1937,4,2,5.2676,1.13427749,6.5586206896552,58,25,2,1,41,5,0
190405,LaLiga,19,15,1339,1,0,0.8047,0.46455553,6.7611111111111,9,4,2,0,36,12,0
1201412,LaLiga,10,5,464,0,4,0.3546,2.13780682,6.7,7,3,2,0,7,3,0
885664,LaLiga,18,8,729,1,0,0.6924,0.51986415,6.4444444444444,9,5,2,1,10,5,0
944629,LaLiga,14,7,674,0,0,0.2697,0.27456962,6.7857142857143,6,1,5,0,29,13,0
822379,LaLiga,26,18,1682,0,1,0.5038,1.52754165,6.768,12,2,6,0,36,14,0
882475,LaLiga,30,24,1875,4,1,2.7944,1.90022987,6.7033333333333,17,8,4,1,33,11,0
845025,LaLiga,7,2,177,0,0,0.1386,0.39773399,6.6571428571429,3,1,1,0,4,2,0
1587199,LaLiga,5,0,81,0,0,0.0352,0.00134307,6.36,2,0,0,0,1,0,0
606346,LaLiga,11,11,954,1,0,0.2877,0.201657,7.0363636363636,4,1,3,0,8,13,0
